Order_ID,Product_ID,Product_Line,Product_Category,Product_Group,Product_Name,Supplier_ID,Supplier_Name,Customer_ID,Customer_Name,Customer_Country,Customer_Gender,Customer_Age_Group,Customer_Age,Customer_Group,Customer_Type,Order_Type,Order_Date,Delivery_Date,Quantity,Total_Retail_Price,Profit,Days_To_Deliver
1235321548,220200100179,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Air Converge Triax X,1303,Eclipse Inc,2597,Lynn Buchanan,GB,F,61-75 years,63,Orion Club members,Club medium activity,1,29MAR2017,29MAR2017,2,269.00,134.30,0
1232775171,240700200005,Sports,Team Sports,Baseball,Baseball White Large,14648,Top Sports Inc,2610,Alesrons Sketch,US,M,31-45 years,43,Orion Club members,Club low activity,1,26APR2016,26APR2016,1,6.10,3.20,0
1244165042,220100700039,Clothes & Shoes,Clothes,Orion,"Power Men's Dmx Wide, Walking Shoes",16733,Fuller Trading Co.,2625,Anders Recher,DE,M,46-60 years,58,Orion Club members,Club medium activity,1,12DEC2019,12DEC2019,4,135.96,25.36,0
1235757469,210200400041,Children,Children Sports,"Eclipse, Kid's Shoes",Toddle Children's Understudy(Bg) Shoes,1303,Eclipse Inc,2644,Adrian Ailles,GB,M,31-45 years,38,Orion Club Gold members,Gold low activity,1,11MAY2017,11MAY2017,1,37.40,18.60,0
1235753953,240600100107,Sports,Swim Sports,Bathing Suits,Sunfit Madly Swim Suit,6153,Nautlius SportsWear Inc,2648,Hans-Christoph Struensee,DE,M,15-30 years,23,Orion Club Gold members,Gold low activity,1,11MAY2017,11MAY2017,3,79.20,43.80,0
1232935626,230100500085,Outdoors,Outdoors,Outdoor Gear,Mayday Active Work Parca,4646,Mayday Inc,2732,Pierluigi Risoldi,IT,M,46-60 years,48,Orion Club Gold members,Gold low activity,1,20MAY2016,20MAY2016,2,479.80,282.10,0
1236887416,240100100581,Sports,Assorted Sports Articles,Assorted Sports articles,Eliza T-Shirt,4742,Luna sastreria S.A.,2846,Sandra Wallis,GB,F,61-75 years,63,Orion Club members,Club high activity,1,31AUG2017,31AUG2017,3,85.50,50.25,0
1231134613,220200200022,Clothes & Shoes,Shoes,Shoes,Pro Fit Gel Ds Trainer Women's Running Shoes,1747,Pro Sportswear Inc,2846,Sandra Wallis,GB,F,61-75 years,63,Orion Club members,Club high activity,1,27JUL2015,27JUL2015,2,114.60,46.80,0
1241212710,220200200010,Clothes & Shoes,Shoes,Shoes,Cruise Men's Road Chunk Street Shoes,109,Petterson AB,2914,Ghyslaine Bourdale,FR,F,61-75 years,68,Orion Club Gold members,Gold high activity,1,20JAN2019,20JAN2019,1,66.80,36.45,0
1240735490,220200100171,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Air Amend Mid,1303,Eclipse Inc,2915,Paul Booth,US,M,15-30 years,23,Orion Club Gold members,Gold high activity,1,23NOV2018,02DEC2018,1,56.30,25.25,9
1232318909,240600100042,Sports,Swim Sports,Bathing Suits,Black Flexsoft Metal Goggles,6153,Nautlius SportsWear Inc,2945,David Stansbury,US,M,46-60 years,58,Orion Club Gold members,Gold medium activity,1,16FEB2016,16FEB2016,1,19.80,11.75,0
1234012179,220200100090,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Terra Reach Shoes,1303,Eclipse Inc,2956,Willie Katsifli,GB,F,15-30 years,21,Orion Club Gold members,Gold high activity,1,29OCT2016,29OCT2016,1,88.60,44.20,0
1240486614,220101400369,Clothes & Shoes,Clothes,Tracker Clothes,"Essential  Men's Sweatshirt w/Hood, Large log",14682,Greenline Sports Ltd,2962,Ilona Selka,DE,F,31-45 years,43,Orion Club Gold members,Gold high activity,1,24OCT2018,24OCT2018,1,58.90,31.50,0
1230972863,230100600030,Outdoors,Outdoors,Sleepingbags,"Outback Sleeping Bag, Large,Left,Blue/Black",755,Top Sports,2976,William Graf,GB,M,46-60 years,48,Orion Club Gold members,Gold low activity,1,27JUN2015,27JUN2015,2,172.60,89.80,0
1231643118,240100400004,Sports,Assorted Sports Articles,Skates,Children's Roller Skates,1684,Magnifico Sports,2997,Peter Andreas Stenger,DK,M,31-45 years,33,Orion Club Gold members,Gold low activity,1,27OCT2015,27OCT2015,1,102.40,51.25,0
1233681674,220200200066,Clothes & Shoes,Shoes,Shoes,Twain Inco Men's Street Shoes,13198,Twain Inc,3038,J.J.H. Levinsohn,NL,F,31-45 years,38,Orion Club Gold members,Gold medium activity,1,09SEP2016,09SEP2016,1,90.80,51.25,0
1239256543,230100600003,Outdoors,Outdoors,Sleepingbags,"Sheet Sleeping Bag, Red",16422,Outback Outfitters Ltd,3065,Demetrics Maccullough,US,F,46-60 years,48,Orion Club Gold members,Gold low activity,1,22MAY2018,22MAY2018,2,35.20,19.70,0
1233842467,240100200012,Sports,Assorted Sports Articles,Darts,Bulls Eye Stuart/Tungsten 24 Gram,4514,Royal Darts Ltd,3087,Christa Eichelmann,DE,F,15-30 years,21,Orion Club members,Club high activity,1,04OCT2016,04OCT2016,1,33.10,19.35,0
1230212048,240800200059,Sports,Winter Sports,Winter Sports,"South Vally Iii,Royal",16814,CrystalClear Optics Inc,3099,Marie-Christine Guittonneau,FR,F,31-45 years,38,Orion Club Gold members,Gold high activity,1,08FEB2015,08FEB2015,2,81.60,44.70,0
1231184269,210200400096,Children,Children Sports,"Eclipse, Kid's Shoes",Tony's Trainer Structure Leather,1303,Eclipse Inc,3099,Marie-Christine Guittonneau,FR,F,31-45 years,38,Orion Club Gold members,Gold high activity,1,05AUG2015,05AUG2015,2,94.40,47.00,0
1241915658,240500200004,Sports,Running - Jogging,Running Clothes,Men's Tri-Top,5922,Force Sports,3108,Hans-Jörg Giesel,DE,M,15-30 years,21,Orion Club Gold members,Gold high activity,1,08APR2019,08APR2019,1,35.80,18.70,0
1239060287,230100400012,Outdoors,Outdoors,Knitted Accessories,Breaker Russia Cap,4793,Norsok A/S,3123,Anneliese Hadler,DE,F,15-30 years,28,Orion Club Gold members,Gold medium activity,1,28APR2018,28APR2018,1,30.30,18.15,0
1234084230,230100500080,Outdoors,Outdoors,Outdoor Gear,Jl Rainlight Essential Pants,772,AllSeasons Outdoor Clothing,3131,Julie Readyhough,GB,F,15-30 years,21,Orion Club Gold members,Gold low activity,1,09NOV2016,09NOV2016,2,50.00,25.60,0
1235156266,240500200095,Sports,Running - Jogging,Running Clothes,Maxrun Short Running Tights,5922,Force Sports,3133,Irini Bugert,DE,F,15-30 years,19,Orion Club members,Club low activity,1,13MAR2017,13MAR2017,2,58.20,30.30,0
1231334707,210200100009,Children,Children Sports,"A-Team, Kids","Kids Sweat Round Neck,Large Logo",3298,A Team Sports,3135,Genevieve Nimo,GB,F,31-45 years,38,Orion Club Gold members,Gold medium activity,1,01SEP2015,01SEP2015,1,34.70,19.20,0
1235424989,240700400028,Sports,Team Sports,Soccer,Prosoccer Home Shorts,14593,Fga Sports Inc,3151,Heidi Goulborn,GB,F,46-60 years,58,Orion Club members,Club medium activity,1,08APR2017,08APR2017,2,84.00,40.60,0
1239780040,220101400363,Clothes & Shoes,Clothes,Tracker Clothes,Brafit Swim Tights,4742,Luna sastreria S.A.,3151,Heidi Goulborn,GB,F,46-60 years,58,Orion Club members,Club medium activity,1,27JUL2018,27JUL2018,2,78.00,44.10,0
1238177307,220200300123,Clothes & Shoes,Shoes,Tracker Shoes,The Gonzales Men's Shoes,2963,3Top Sports,3178,Ivette Natter,DE,F,31-45 years,38,Orion Club Gold members,Gold low activity,1,08JAN2018,08JAN2018,1,113.60,61.90,0
1231645603,210200300103,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's T-Shirt w/V-Neck,1303,Eclipse Inc,3205,Anita Heijmans Mba,NL,F,31-45 years,33,Orion Club Gold members,Gold low activity,1,27OCT2015,27OCT2015,2,39.40,19.50,0
1241877392,210200300091,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Script Tee,1303,Eclipse Inc,3239,Kanisha Hawley,US,F,31-45 years,33,Orion Club Gold members,Gold high activity,1,03APR2019,03APR2019,1,13.30,6.60,0
1231051934,220101200010,Clothes & Shoes,Clothes,Street Wear,Anthony Bork Peter Nylon Pants,4646,Mayday Inc,3249,Mark Maddalena,US,M,61-75 years,73,Orion Club Gold members,Gold high activity,1,11JUL2015,11JUL2015,2,143.20,85.80,0
1240890421,240200100169,Sports,Golf,Golf,Precision Widow 6 Mm Softspikes 24 Piece,15938,TeeTime Ltd,3253,Gaspar Valles Basilio,ES,M,61-75 years,63,Orion Club members,Club low activity,1,13DEC2018,13DEC2018,3,60.30,32.10,0
1244249169,210201000038,Children,Children Sports,Tracker Kid's Clothes,Kaitum Children's Bra Bikini,2963,3Top Sports,3280,Victor Barral,FR,M,31-45 years,43,Orion Club Gold members,Gold medium activity,1,21DEC2019,21DEC2019,4,106.80,59.20,0
1230065912,220200100198,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Air Mickey Wilma,1303,Eclipse Inc,3290,Matthias Von Hugo,DE,M,15-30 years,28,Orion Club members,Club high activity,1,13JAN2015,13JAN2015,1,101.60,50.70,0
1236427242,220100100442,Clothes & Shoes,Clothes,Eclipse Clothing,Watchit 250 Dark Shadow/Black/Positive Lcd,1303,Eclipse Inc,3292,Ameet Harris,US,M,61-75 years,63,Orion Club members,Club high activity,1,16JUL2017,16JUL2017,2,225.60,112.90,0
1230150405,220200300110,Clothes & Shoes,Shoes,Tracker Shoes,Qrs Men's Street Shoes,2963,3Top Sports,3304,Tiziana Subrizi,IT,F,46-60 years,48,Orion Club members,Club high activity,1,28JAN2015,28JAN2015,1,60.00,33.25,0
1230039020,240200100057,Sports,Golf,Golf,Carolina II,3808,Carolina Sports,3320,Vicenta Alcochen Gietz,ES,F,31-45 years,43,Orion Club Gold members,Gold medium activity,1,08JAN2015,08JAN2015,1,40.80,21.05,0
1231525778,210200600115,Children,Children Sports,"N.D. Gear, Kids",O'my York Children's Tracking Pants,4742,Luna sastreria S.A.,3326,Juan Carlos Moyano Mateo,ES,M,15-30 years,23,Orion Club Gold members,Gold medium activity,1,06OCT2015,06OCT2015,1,38.10,21.55,0
1243676980,220101100013,Clothes & Shoes,Clothes,Stockings & Socks,Double Layer Ankle Socks,2685,Bon Garrments,3334,Rakhi Forester,GB,M,46-60 years,58,Orion Club Gold members,Gold medium activity,1,19OCT2019,25OCT2019,1,11.30,6.35,6
1237339397,230100500008,Outdoors,Outdoors,Outdoor Gear,Dome Tent Monodome Alu,316,Prime Sports Ltd,3361,James Kellenberger,US,M,46-60 years,48,Orion Club members,Club medium activity,1,14OCT2017,14OCT2017,1,38.00,21.20,0
1238940785,210200100001,Children,Children Sports,"A-Team, Kids",A-team Children's Shorts w/Pockets,3298,A Team Sports,3407,Tash Sallowfield,GB,F,46-60 years,53,Orion Club members,Club medium activity,1,13APR2018,13APR2018,2,25.60,14.30,0
1231665564,240500200090,Sports,Running - Jogging,Running Clothes,Maxrun Panty,5922,Force Sports,3422,Christa Rutenfranz,DE,F,46-60 years,58,Orion Club members,Club low activity,1,31OCT2015,31OCT2015,1,16.10,8.35,0
1241686322,240100400073,Sports,Assorted Sports Articles,Skates,Pro-roll Sonic Roller Skates,1684,Magnifico Sports,3429,Samuel Mendian,US,M,15-30 years,19,Orion Club Gold members,Gold high activity,1,13MAR2019,13MAR2019,1,127.70,64.25,0
1244240107,240100200014,Sports,Assorted Sports Articles,Darts,Pacific 95% 23 Gram,4514,Royal Darts Ltd,3436,Esmond Davies,GB,M,61-75 years,63,Orion Club members,Club medium activity,1,20DEC2019,20DEC2019,2,110.80,65.20,0
1233043990,220200100009,Clothes & Shoes,Shoes,Eclipse Shoes,Atmosphere Imara Women's Running Shoes,1303,Eclipse Inc,3442,Greg Fitt,GB,M,46-60 years,48,Orion Club Gold members,Gold low activity,1,05JUN2016,09JUN2016,2,126.80,65.80,4
1238769897,240800200008,Sports,Winter Sports,Winter Sports,"Twain X-Scream 7.9 Ski,Sq 750 Dri",13198,Twain Inc,3450,Dieter Mauder,DE,M,46-60 years,48,Orion Club members,Club medium activity,1,23MAR2018,23MAR2018,1,168.88,101.33,0
1230647418,220200100071,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Rekoning Iii Shoes,1303,Eclipse Inc,3456,Thomas Detlefsen,DE,M,46-60 years,48,Orion Club members,Club medium activity,1,29APR2015,29APR2015,1,70.40,35.10,0
1238657858,220101300003,Clothes & Shoes,Clothes,T-Shirts,"Top w/Zipper and Sleeve, Multi Chall",3298,A Team Sports,3493,Sissi Ippy,DE,F,31-45 years,38,Orion Club members,Club low activity,1,09MAR2018,09MAR2018,1,40.10,22.25,0
1238494000,220101400237,Clothes & Shoes,Clothes,Tracker Clothes,Mns.jacket Jacket,2963,3Top Sports,3517,Daniele Giovanelli,IT,M,15-30 years,28,Orion Club Gold members,Gold high activity,1,16FEB2018,16FEB2018,1,102.90,56.00,0
1236101670,210200600066,Children,Children Sports,"N.D. Gear, Kids",Children's Jacket w/remov. Fleece,4742,Luna sastreria S.A.,3586,Emma Eyres,GB,M,31-45 years,33,Orion Club Gold members,Gold medium activity,1,14JUN2017,14JUN2017,5,707.50,395.75,0
1243460224,220101400099,Clothes & Shoes,Clothes,Tracker Clothes,Casual Sport Sweatpant,2963,3Top Sports,3586,Emma Eyres,GB,M,31-45 years,33,Orion Club Gold members,Gold medium activity,1,25SEP2019,25SEP2019,1,47.20,25.65,0
1231421832,220101400433,Clothes & Shoes,Clothes,Tracker Clothes,Sweatshirt  Men's Sweatshirt w/Hood Small Log,14682,Greenline Sports Ltd,3597,Thomas Reinkemeier,DE,M,15-30 years,19,Orion Club Gold members,Gold high activity,1,17SEP2015,17SEP2015,1,64.00,34.60,0
1242963118,210200600133,Children,Children Sports,"N.D. Gear, Kids",Yates Swim Tights London,4742,Luna sastreria S.A.,3634,A.M. Jongerius,NL,F,61-75 years,63,Orion Club Gold members,Gold low activity,1,01AUG2019,01AUG2019,2,46.20,27.10,0
1232511497,240100200005,Sports,Assorted Sports Articles,Darts,Aim4it 80% Tungsten 23 Gram,4514,Royal Darts Ltd,3641,Sabine Pritzsche,DE,F,15-30 years,28,Orion Club Gold members,Gold medium activity,1,18MAR2016,18MAR2016,1,33.30,19.25,0
1232897302,240200100248,Sports,Golf,Golf,White Top Flite Bi Metal Golf Balls,2995,Van Dammeren International,3652,Ranada Johnson,US,F,31-45 years,33,Orion Club Gold members,Gold medium activity,1,14MAY2016,14MAY2016,5,49.50,24.00,0
1234138695,220101400204,Clothes & Shoes,Clothes,Tracker Clothes,Logo Coord. Round Neck Men's T-Shirt,2963,3Top Sports,3673,Martin Jedlica,US,M,15-30 years,28,Orion Club members,Club high activity,1,17NOV2016,17NOV2016,1,19.10,10.35,0
1237392281,240500100060,Sports,Running - Jogging,Jogging,Ypsilon Men's Sweat Pants,14624,Ypsilon S.A.,3692,Edgar Rohde,DE,M,46-60 years,48,Orion Club Gold members,Gold medium activity,1,20OCT2017,20OCT2017,1,59.60,33.60,0
1242016020,240500200122,Sports,Running - Jogging,Running Clothes,Stout Running Shorts Micro,5922,Force Sports,3692,Edgar Rohde,DE,M,46-60 years,48,Orion Club Gold members,Gold medium activity,1,19APR2019,19APR2019,1,24.10,12.60,0
1238742072,220101000002,Clothes & Shoes,Clothes,Shorts,Carribian Women's Jersey Shorts,3298,A Team Sports,3720,Hirut Cassada,US,F,46-60 years,48,Orion Club members,Club high activity,1,19MAR2018,19MAR2018,2,35.40,19.40,0
1240726996,220200100135,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Mercurial Fg-Football Boots,1303,Eclipse Inc,3720,Hirut Cassada,US,F,46-60 years,48,Orion Club members,Club high activity,1,22NOV2018,22NOV2018,1,139.40,64.05,0
1234046327,230100100051,Outdoors,Outdoors,Anoraks & Parkas,Lucky Voss Jacket,772,AllSeasons Outdoor Clothing,3754,Leonard Khodush,US,M,46-60 years,58,Orion Club Gold members,Gold low activity,1,03NOV2016,03NOV2016,1,184.90,106.75,0
1239471972,240800200009,Sports,Winter Sports,Winter Sports,Amber Cc,16814,CrystalClear Optics Inc,3763,Samuel Anderson,US,M,15-30 years,23,Orion Club Gold members,Gold low activity,1,18JUN2018,18JUN2018,1,87.20,52.30,0
1243511962,220100100604,Clothes & Shoes,Clothes,Eclipse Clothing,Woman's Statement Singlet,1303,Eclipse Inc,3805,Philippe Perocheau,FR,M,31-45 years,43,Orion Club Gold members,Gold medium activity,1,01OCT2019,01OCT2019,2,74.60,37.10,0
1237830467,220200200031,Clothes & Shoes,Shoes,Shoes,Soft 1040 Women's Running Shoes,1747,Pro Sportswear Inc,3826,Umberto Mocchi,IT,M,61-75 years,73,Orion Club Gold members,Gold high activity,1,02DEC2017,02DEC2017,4,115.96,22.16,0
1239548513,240500200135,Sports,Running - Jogging,Running Clothes,"Topline Microsuit, Winter",5922,Force Sports,3827,Barbara A Lowres,GB,F,46-60 years,53,Orion Club members,Club high activity,1,28JUN2018,28JUN2018,2,95.80,48.20,0
1234348822,220100100594,Clothes & Shoes,Clothes,Eclipse Clothing,Woman's Shorter Length Down Jacket,1303,Eclipse Inc,3829,Lorman Fitzgibbons,US,M,61-75 years,68,Orion Club Gold members,Gold high activity,1,18DEC2016,18DEC2016,2,224.00,111.80,0
1237568379,240500100001,Sports,Running - Jogging,Jogging,Exercise Pants w/Rib C-Logo,3298,A Team Sports,3858,Geneveieve Ryback,US,F,61-75 years,63,Orion Club Gold members,Gold medium activity,1,06NOV2017,11NOV2017,1,47.60,26.45,5
1241792616,220100100464,Clothes & Shoes,Clothes,Eclipse Clothing,Watchit 42 Silver/Black/Silver,1303,Eclipse Inc,3869,Kevin l Benefer,GB,M,15-30 years,28,Orion Club members,Club medium activity,1,25MAR2019,25MAR2019,1,86.70,43.40,0
1238356853,240100200001,Sports,Assorted Sports Articles,Darts,Aim4it 16 Gram Softtip Pil,4514,Royal Darts Ltd,3887,Joeli Minton,GB,F,15-30 years,28,Orion Club members,Club medium activity,1,30JAN2018,30JAN2018,2,32.00,19.30,0
1242346788,220101400065,Clothes & Shoes,Clothes,Tracker Clothes,Action Men's Swimming Trunks,2963,3Top Sports,3931,Colin T Hannan,GB,M,15-30 years,23,Orion Club Gold members,Gold medium activity,1,25MAY2019,25MAY2019,3,28.50,14.85,0
1241395284,230100300001,Outdoors,Outdoors,Gloves & Mittens,Adult Mitten,772,AllSeasons Outdoor Clothing,3944,Steve Raoufi,GB,M,15-30 years,19,Orion Club Gold members,Gold low activity,1,09FEB2019,09FEB2019,1,12.70,6.95,0
1238778211,240300300018,Sports,Indoor Sports,Top Trim,Men's Hilo Zip Polo-Shirt,14648,Top Sports Inc,3968,Marion Jacobsen,DE,F,61-75 years,68,Orion Club Gold members,Gold high activity,1,24MAR2018,24MAR2018,1,52.10,29.90,0
1233928633,220100300019,Clothes & Shoes,Clothes,Knitwear,Instyle Pullover Mid w/Small Zipper,772,AllSeasons Outdoor Clothing,3976,Damir Beachley,US,M,46-60 years,48,Orion Club members,Club medium activity,1,16OCT2016,16OCT2016,1,35.60,18.90,0
1240492216,220100100228,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's Quadrant Pattern Shorts Golf,1303,Eclipse Inc,4008,Louay Larock,US,M,15-30 years,19,Orion Club Gold members,Gold medium activity,1,24OCT2018,24OCT2018,1,56.70,28.25,0
1231129844,220101400091,Clothes & Shoes,Clothes,Tracker Clothes,Casual Genuine Tee,2963,3Top Sports,4012,Michele Bonfadelli,IT,M,15-30 years,23,Orion Club Gold members,Gold high activity,1,26JUL2015,26JUL2015,3,98.40,53.40,0
1241603425,230100100016,Outdoors,Outdoors,Anoraks & Parkas,Men's Jacket Pingo,4742,Luna sastreria S.A.,4063,M.B. Besouw,NL,M,31-45 years,38,Orion Club members,Club medium activity,1,04MAR2019,04MAR2019,1,173.60,99.75,0
1241636020,240800200010,Sports,Winter Sports,Winter Sports,Black Morphe,16814,CrystalClear Optics Inc,4065,Cornelia Kömme,DE,F,61-75 years,63,Orion Club members,Club high activity,1,08MAR2019,08MAR2019,1,125.20,75.25,0
1241759421,230100100025,Outdoors,Outdoors,Anoraks & Parkas,Women's Shorts,50,Scandinavian Clothing A/S,4073,Thomas Grossman,US,M,15-30 years,23,Orion Club Gold members,Gold high activity,1,21MAR2019,21MAR2019,2,60.60,34.30,0
1238484674,240100200012,Sports,Assorted Sports Articles,Darts,Bulls Eye Stuart/Tungsten 24 Gram,4514,Royal Darts Ltd,4117,Steven Eatwell,GB,M,31-45 years,38,Orion Club Gold members,Gold high activity,1,15FEB2018,19FEB2018,1,34.00,19.85,4
1233989175,220100700042,Clothes & Shoes,Clothes,Orion,"Power Women's Dmx Wide, Walking Shoes",16733,Fuller Trading Co.,4131,Román Molino Madrigal,ES,M,46-60 years,48,Orion Club members,Club low activity,1,26OCT2016,26OCT2016,1,85.60,49.25,0
1235567494,220100100595,Clothes & Shoes,Clothes,Eclipse Clothing,Woman's Shorts Dri Fit,1303,Eclipse Inc,4177,Wai-Yin Ashworth,GB,F,46-60 years,48,Orion Club Gold members,Gold low activity,1,22APR2017,04MAY2017,1,33.60,16.70,12
1243149166,220200200018,Clothes & Shoes,Shoes,Shoes,Lulu Men's Street Shoes,109,Petterson AB,4183,Franklin Martin,GB,M,46-60 years,53,Orion Club members,Club low activity,1,22AUG2019,22AUG2019,3,199.20,108.45,0
1235548369,220101100018,Clothes & Shoes,Clothes,Stockings & Socks,Hawkins Ru4 Light Men's Running Socks,7650,Sockeye Sportswear Inc,4242,Harriet Bridges,US,F,15-30 years,23,Orion Club members,Club low activity,1,20APR2017,20APR2017,1,18.40,10.75,0
1234055195,210200200014,Children,Children Sports,"Bathing Suits, Kids",Sunfit Doonyl Swim Suit,6153,Nautlius SportsWear Inc,4244,Datt Waikham,AU,M,46-60 years,53,Orion Club members,Club high activity,1,05NOV2016,05NOV2016,2,48.40,27.20,0
1241424421,230100700008,Outdoors,Outdoors,Tents,Family Holiday 4,109,Petterson AB,4248,Brigid Riches,AU,F,15-30 years,23,Orion Club Gold members,Gold low activity,1,13FEB2019,13FEB2019,2,1038.60,532.20,0
1243018595,220100900008,Clothes & Shoes,Clothes,Osprey,Osprey Cat T-Shirt 100 % Cotton,3664,Triple Sportswear Inc,4256,Medardo Tromba,US,M,61-75 years,63,Orion Club Gold members,Gold high activity,1,07AUG2019,07AUG2019,2,44.00,25.50,0
1238306617,240500200098,Sports,Running - Jogging,Running Clothes,Original Running Anorak,5922,Force Sports,4258,John Reinhard Josephsen,DK,M,15-30 years,21,Orion Club Gold members,Gold high activity,1,24JAN2018,24JAN2018,1,44.00,23.05,0
1233260685,220200100179,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Air Converge Triax X,1303,Eclipse Inc,4261,Caroline Gallet,FR,F,31-45 years,38,Orion Club members,Club high activity,1,08JUL2016,08JUL2016,3,403.50,201.45,0
1230034638,220200100203,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Air Reckoning,1303,Eclipse Inc,4277,Rosaleen Fox,GB,F,61-75 years,73,Orion Club members,Club medium activity,1,07JAN2015,07JAN2015,1,75.30,37.55,0
1242406137,230100500021,Outdoors,Outdoors,Outdoor Gear,Polyester 3-Persons,316,Prime Sports Ltd,4350,Radha Louys,AU,F,31-45 years,38,Orion Club Gold members,Gold medium activity,1,01JUN2019,01JUN2019,1,93.20,52.50,0
1240758516,220100800040,Clothes & Shoes,Clothes,Orion Clothing,Mick's Men's Cl.Tracksuit,16733,Fuller Trading Co.,4373,Martin Moeri,US,M,46-60 years,58,Orion Club Gold members,Gold medium activity,1,26NOV2018,26NOV2018,1,126.50,66.30,0
1233685090,230100500092,Outdoors,Outdoors,Outdoor Gear,Mayday Sports Pullover,4646,Mayday Inc,4390,Jany Vießmann,DE,F,31-45 years,33,Orion Club members,Club low activity,1,10SEP2016,10SEP2016,2,233.40,136.20,0
1230508191,210200600100,Children,Children Sports,"N.D. Gear, Kids",Kids Children's Mini Sock,4742,Luna sastreria S.A.,4401,Ian Littlewood,GB,M,31-45 years,38,Orion Club Gold members,Gold high activity,1,03APR2015,03APR2015,1,5.20,2.95,0
1235180774,220200200002,Clothes & Shoes,Shoes,Shoes,Men's Nubuck-Retro Running Shoes Roadster,109,Petterson AB,4440,Martin Juniper,GB,M,31-45 years,33,Orion Club members,Club low activity,1,15MAR2017,15MAR2017,1,66.50,36.30,0
1244103981,240700400013,Sports,Team Sports,Soccer,Fga Away Football Shirt,14593,Fga Sports Inc,4445,Sybil Mercier,FR,F,61-75 years,63,Orion Club Gold members,Gold high activity,1,05DEC2019,05DEC2019,2,147.40,70.60,0
1231188966,210200600093,Children,Children Sports,"N.D. Gear, Kids",Junior Sandal,4742,Luna sastreria S.A.,4475,Erika Schulze,DE,F,15-30 years,19,Orion Club Gold members,Gold high activity,1,06AUG2015,06AUG2015,3,107.40,60.60,0
1235355780,240200100129,Sports,Golf,Golf,Hi-fly Team Towel Blue/White,2995,Van Dammeren International,4478,Mildo Baldoni,IT,M,31-45 years,38,Orion Club members,Club medium activity,1,01APR2017,01APR2017,2,24.20,12.00,0
1230263722,240600100080,Sports,Swim Sports,Bathing Suits,Sharky Swimming Trunks,16292,Dolphin Sportswear Inc,4483,Erin Tappan,US,F,61-75 years,68,Orion Club Gold members,Gold medium activity,1,17FEB2015,17FEB2015,1,28.30,19.75,0
1231030693,240100100481,Sports,Assorted Sports Articles,Assorted Sports articles,Stout Brass 21 Gram,4514,Royal Darts Ltd,4518,Juan Pérez Olaeta,ES,M,46-60 years,53,Orion Club members,Club high activity,1,08JUL2015,08JUL2015,5,40.50,24.75,0
1231893182,240100400083,Sports,Assorted Sports Articles,Skates,Proskater Viablade S Roller Skates,3815,Roll-Over Inc,4544,Rian Hichert,DE,M,61-75 years,63,Orion Club Gold members,Gold high activity,1,11DEC2015,20DEC2015,1,107.50,53.80,9
1238859872,220100100553,Clothes & Shoes,Clothes,Eclipse Clothing,Woman's Short Top Dri Fit,1303,Eclipse Inc,4561,Aiden Walduck,GB,M,15-30 years,21,Orion Club Gold members,Gold medium activity,1,03APR2018,03APR2018,1,35.00,17.40,0
1236374880,240100200014,Sports,Assorted Sports Articles,Darts,Pacific 95% 23 Gram,4514,Royal Darts Ltd,4567,Marianne Stout,GB,F,15-30 years,23,Orion Club members,Club low activity,1,11JUL2017,11JUL2017,1,55.40,32.60,0
1231521323,220200100107,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Zoom Citizen Shoes,1303,Eclipse Inc,4621,Phil Yagi,GB,F,15-30 years,28,Orion Club Gold members,Gold low activity,1,05OCT2015,05OCT2015,1,179.00,89.40,0
1236748368,240200200060,Sports,Golf,Golf Clothes,Eagle Windstopper Knit Neck,10225,HighPoint Trading,4650,Pinuccia Raiola,IT,F,15-30 years,21,Orion Club Gold members,Gold low activity,1,17AUG2017,17AUG2017,2,369.00,221.30,0
1230710819,230100500087,Outdoors,Outdoors,Outdoor Gear,Mayday Qd Zip Pants,4646,Mayday Inc,4658,J.C.W. Tijssen,NL,M,61-75 years,68,Orion Club Gold members,Gold high activity,1,10MAY2015,10MAY2015,2,182.20,106.30,0
1235473246,210200300007,Children,Children Sports,"Eclipse, Kid's Clothes",Hsc Dutch Player Shirt Junior,1303,Eclipse Inc,4670,Emmett Cavser,GB,F,61-75 years,63,Orion Club members,Club medium activity,1,13APR2017,13APR2017,1,50.40,25.10,0
1235224700,240800200043,Sports,Winter Sports,Winter Sports,Gtx Powder Thermo 06 Iris/Blue,13198,Twain Inc,4750,Paul Honeycutt,US,M,46-60 years,53,Orion Club members,Club low activity,1,19MAR2017,19MAR2017,2,88.60,49.90,0
